AETHALOMETER
Serial number = AE33-C06-00589
Application version = 1.4.2.0
Number of channels = 7

Date(yyyy/MM/dd); Time(hh:mm:ss); Timebase; RefCh1; Sen1Ch1; Sen2Ch1; RefCh2; Sen1Ch2; Sen2Ch2; RefCh3; Sen1Ch3; Sen2Ch3; RefCh4; Sen1Ch4; Sen2Ch4; RefCh5; Sen1Ch5; Sen2Ch5; RefCh6; Sen1Ch6; Sen2Ch6; RefCh7; Sen1Ch7; Sen2Ch7; Flow1; Flow2; FlowC; Pressure(Pa); Temperature(°C); BB(%); ContTemp; SupplyTemp; Status; ContStatus; DetectStatus; LedStatus; ValveStatus; LedTemp; BC11; BC12; BC1; BC21; BC22; BC2; BC31; BC32; BC3; BC41; BC42; BC4; BC51; BC52; BC5; BC61; BC62; BC6; BC71; BC72; BC7; K1; K2; K3; K4; K5; K6; K7; TapeAdvCount;
2018/01/15 22:10:00 60 941462 673661 848584 905602 693489 816887 900428 719609 857205 914376 765110 901662 859598 795401 912070 678692 826299 923233 726115 800578 926781 3789 1215 5004 101325 21.11 31.9 26 40 0 0 10 10 00000 26 6491 8245 7525 5533 6615 6152 5000 5798 5478 4800 5474 5210 4532 5111 4883 4352 4772 4625 4384 4826 4643 0.006807731 0.007717848 0.008290394 0.008871779 0.009689616 0.01116982 0.01142652 135
2018/01/15 22:11:00 60 941577 667961 845691 905657 689533 815100 900429 716229 855683 914398 762078 900350 859601 792720 910943 678736 824345 922497 726197 798878 926161 3784 1220 5004 101325 21.11 33.7 26 40 0 0 10 10 00000 27 6324 8050 7382 5389 6507 6022 4857 5688 5344 4675 5373 5094 4426 5036 4785 4243 4665 4521 4220 4573 4481 0.006807731 0.007717848 0.008290394 0.008871779 0.009689616 0.01116982 0.01142652 135
2018/01/15 22:12:00 60 941580 662309 842740 905614 685584 813276 900410 712875 854167 914321 758982 898952 859564 790033 909795 678719 822324 921686 726163 797034 925381 3780 1224 5004 101325 21.11 30.6 26 40 0 0 10 10 00000 27 6244 7937 7338 5315 6319 5968 4824 5587 5331 4671 5318 5109 4394 4930 4768 4242 4607 4534 4272 4637 4549 0.006807731 0.007717848 0.008290394 0.008871779 0.009689616 0.01116982 0.01142652 135
2018/01/15 22:13:00 60 941573 656676 839735 905642 681670 811471 900404 709520 852617 914292 755940 897586 859562 787354 908652 678728 820310 920877 726144 795191 924595 3776 1228 5004 101325 21.11 30.9 26 41 0 0 10 10 00000 27 6275 8060 7425 5377 6470 6068 4869 5751 5403 4673 5370 5131 4454 5063 4850 4309 4791 4619 4323 4783 4616 0.006807731 0.007717848 0.008290394 0.008871779 0.009689616 0.01116982 0.01142652 135
2018/01/15 22:14:00 60 941583 651228 836802 905636 677842 809672 900398 706263 851135 914276 752966 896247 859533 784735 907519 678750 818376 920119 726166 793460 923906 3776 1228 5004 101325 21.11 32.7 26 41 0 0 10 10 00000 27 6134 7935 7306 5254 6355 5959 4749 5508 5292 4603 5321 5073 4328 4898 4729 4182 4600 4496 4174 4506 4469 0.006807731 0.007717848 0.008290394 0.008871779 0.009689616 0.01116982 0.01142652 135
2018/01/15 22:15:00 60 941652 645880 833914 905673 674095 807902 900424 703041 849636 914286 750018 894917 859601 782189 906466 678799 816473 919379 726226 791777 923257 3776 1228 5004 101325 21.11 32.3 26 41 0 0 10 10 00000 26 6117 7982 7337 5216 6403 5945 4756 5694 5323 4614 5395 5105 4368 5004 4790 4195 4712 4523 4167 4561 4473 0.006807731 0.007717848 0.008290394 0.008871779 0.009689616 0.01116982 0.01142652 135
2018/01/15 22:16:00 60 941616 640577 830957 905653 670344 806094 900379 699810 848094 914212 747053 893533 859583 779617 905329 678737 814469 918517 726211 790008 922492 3776 1228 5004 101325 21.11 31.3 26 41 0 0 10 10 00000 26 6034 7945 7286 5191 6371 5946 4709 5614 5293 4551 5290 5055 4294 4980 4726 4136 4551 4471 4186 4695 4506 0.006807731 0.007717848 0.008290394 0.008871779 0.009689616 0.01116982 0.01142652 135
2018/01/15 22:17:00 60 941622 635401 828055 905634 666648 804296 900391 696669 846614 914121 744081 892110 859535 777022 904170 678722 812518 917704 726187 788244 921735 3776 1228 5004 101325 21.11 31.3 26 41 0 0 10 10 00000 27 5970 7924 7257 5145 6353 5921 4663 5593 5264 4558 5389 5083 4302 4943 4751 4153 4641 4503 4160 4576 4490 0.006807731 0.007717848 0.008290394 0.008871779 0.009689616 0.01116982 0.01142652 135
2018/01/15 22:18:00 60 941680 630273 825180 905658 662963 802507 900403 693476 845105 914141 741208 890806 859540 774453 903048 678758 810599 916952 726240 786542 921049 3776 1228 5004 101325 21.11 31.1 26 41 0 0 10 10 00000 27 6004 8003 7347 5202 6472 6017 4762 5712 5398 4563 5354 5107 4353 5033 4825 4226 4691 4595 4221 4748 4569 0.006807731 0.007717848 0.008290394 0.008871779 0.009689616 0.01116982 0.01142652 135
2018/01/15 22:19:00 60 941664 625129 822222 905627 659231 800659 900369 690250 843532 914029 738188 889337 859470 771791 901811 678730 808574 916080 726174 784684 920205 3776 1228 5004 101325 21.11 30.1 26 41 0 0 10 10 00000 26 6013 8081 7410 5241 6523 6092 4780 5801 5443 4645 5510 5219 4411 5202 4907 4300 4892 4690 4296 4797 4663 0.006807731 0.007717848 0.008290394 0.008871779 0.009689616 0.01116982 0.01142652 135
2018/01/15 22:20:00 60 941664 620133 819327 905612 655605 798849 900348 687093 842003 914025 735304 887993 859473 769245 900693 678714 806608 915249 726159 782903 919439 3776 1228 5004 101325 21.11 29.1 26 41 0 0 10 10 00000 26 5900 7975 7319 5136 6453 6001 4714 5692 5390 4586 5438 5174 4340 5019 4845 4214 4751 4610 4253 4717 4630 0.006807731 0.007717848 0.008290394 0.008871779 0.009689616 0.01116982 0.01142652 135
2018/01/15 22:21:00 60 941657 615264 816469 905630 652069 797081 900374 684039 840520 914073 732529 886713 859513 766780 899606 678713 804698 914456 726206 781244 918761 3773 1231 5004 101325 21.11 31.5 26 40 0 0 10 10 00000 27 5795 7865 7237 5074 6405 5957 4638 5680 5326 4500 5378 5096 4276 5048 4790 4145 4640 4547 4132 4649 4510 0.006807731 0.007717848 0.008290394 0.008871779 0.009689616 0.01116982 0.01142652 135
2018/01/15 22:22:00 60 941573 610377 813517 905466 648449 795180 900253 680909 838917 913887 729606 885222 859368 764179 898342 678553 802614 913447 726004 779313 917774 3766 1238 5004 101325 21.11 30.1 26 39 0 0 10 10 00000 26 5814 7923 7310 5044 6287 5952 4614 5594 5321 4462 5292 5073 4248 4952 4776 4131 4629 4546 4160 4590 4553 0.006812133 0.007723031 0.008295832 0.008877791 0.0096957 0.01117467 0.01143096 135
2018/01/15 22:23:00 60 941558 605561 810633 905471 644925 793386 900219 677814 837379 913939 726813 883918 859371 761665 897217 678591 800726 912682 726036 777607 917068 3763 1241 5004 101325 21.11 29.9 26 40 0 0 10 10 00000 27 5833 7910 7402 5113 6435 6073 4686 5652 5435 4581 5464 5235 4343 5017 4906 4229 4754 4670 4237 4676 4653 0.006870913 0.007792415 0.008368214 0.008957997 0.009776065 0.0112392 0.01148903 135
2018/01/15 22:24:00 60 941611 600914 807840 905544 641532 791676 900243 674825 835896 913995 724098 882649 859410 759237 896134 678691 798937 911995 726052 775916 916346 3763 1241 5004 101325 21.11 30.1 26 40 0 0 10 10 00000 27 5725 7848 7331 5020 6361 6002 4611 5658 5379 4476 5345 5142 4264 5003 4838 4181 4788 4634 4168 4653 4592 0.006926273 0.007858033 0.008436796 0.00903306 0.009851475 0.01130208 0.01154318 135
2018/01/15 22:25:00 60 941643 596394 805063 905523 638179 789914 900283 671934 834462 914020 721422 881363 859449 756874 895070 678711 797123 911246 726146 774354 915735 3763 1241 5004 101325 21.11 30.4 26 40 0 0 10 10 00000 27 5596 7780 7230 4890 6267 5885 4499 5539 5278 4389 5301 5068 4164 4924 4747 4039 4526 4491 4065 4578 4493 0.00697861 0.007920402 0.008501497 0.009104067 0.009922675 0.01135755 0.01159501 135
2018/01/15 22:26:00 60 941578 591900 802240 905477 634855 788145 900211 669016 832940 913975 718748 880045 859392 754454 893926 678649 795225 910377 726083 772643 914934 3763 1241 5004 101325 21.11 30.9 26 40 0 0 10 10 00000 26 5530 7705 7209 4847 6227 5871 4431 5490 5227 4312 5165 5004 4129 4841 4728 4021 4588 4487 4028 4531 4466 0.007028352 0.007980021 0.008563606 0.009170099 0.009988437 0.01141312 0.01164366 135
2018/01/15 22:27:00 60 941571 587595 799526 905473 631679 786458 900216 666234 831517 913922 716160 878744 859394 752172 892851 678635 793447 909607 726047 771020 914177 3763 1241 5004 101325 21.11 31.7 26 40 0 0 10 10 00000 27 5381 7565 7076 4697 6077 5726 4328 5395 5133 4177 5072 4871 3992 4813 4591 3890 4390 4355 3892 4472 4329 0.007075235 0.008036541 0.008622484 0.009233228 0.01005453 0.01146154 0.01169555 135
2018/01/15 22:28:00 60 941615 583396 796889 905503 628560 784808 900234 663488 830120 913974 713656 877546 859408 749928 891819 678678 791734 908897 726142 769537 913596 3763 1241 5004 101325 21.11 31.2 26 41 0 0 10 10 00000 27 5326 7496 7066 4670 6063 5730 4304 5351 5134 4189 5071 4909 3956 4683 4570 3902 4490 4384 3897 4406 4348 0.0071198 0.0080908 0.008678135 0.009292431 0.01011373 0.01151284 0.01174008 135
2018/01/15 22:29:00 60 941634 579255 794244 905534 625484 783175 900219 660764 828712 914017 711172 876340 859434 747704 890799 678681 790000 908150 726205 768029 912966 3763 1241 5004 101325 21.11 31.0 26 41 0 0 10 10 00000 26 5271 7483 7054 4630 6017 5717 4250 5286 5096 4159 5075 4898 3951 4690 4584 3853 4396 4343 3882 4463 4346 0.007162636 0.008142576 0.008730981 0.009349812 0.01016993 0.01155847 0.01178867 135
2018/01/15 22:30:00 60 941634 575194 791617 905541 622461 781549 900209 658104 827333 913986 708703 875097 859416 745502 889754 678671 788295 907398 726139 766424 912213 3763 1241 5004 101325 21.11 32.1 26 41 0 0 10 10 00000 27 5191 7412 7009 4548 5929 5652 4172 5203 5030 4053 4944 4796 3856 4603 4493 3764 4327 4256 3793 4220 4258 0.007203467 0.008191925 0.008781152 0.009403733 0.01022393 0.01160388 0.01182091 135
2018/01/15 22:31:00 60 941600 571166 788953 905488 619436 779856 900159 655447 825907 913908 706212 873811 859357 743271 888646 678649 786588 906644 726154 764921 911558 3762 1242 5004 101325 21.11 32.6 26 41 0 0 10 10 00000 27 5160 7455 7028 4512 5992 5644 4139 5246 5018 4044 4939 4810 3857 4697 4515 3746 4245 4251 3761 4244 4235 0.007243297 0.008241699 0.008831843 0.009455076 0.01028063 0.0116408 0.01185592 135
2018/01/15 22:32:00 60 941671 567202 786387 905550 616465 778272 900203 652799 824547 913924 703742 872603 859412 741088 887670 678698 784892 905951 726215 763400 910937 3760 1244 5004 101325 21.11 29.0 26 41 0 0 10 10 00000 26 5198 7439 7144 4574 5959 5758 4253 5324 5184 4147 4987 4956 3960 4632 4656 3916 4440 4458 3935 4389 4445 0.007280902 0.008287084 0.008878407 0.009500396 0.01032344 0.0116753 0.01188284 135
2018/01/15 22:33:00 60 941604 563261 783719 905504 613496 776621 900154 650174 823129 913847 701277 871302 859368 738890 886581 678685 783200 905200 726124 761787 910135 3754 1250 5004 101325 21.11 32.1 26 41 0 0 10 10 00000 27 5104 7391 7077 4488 5849 5686 4132 5204 5065 4040 4988 4852 3853 4663 4550 3760 4278 4295 3781 4311 4283 0.007317101 0.008329527 0.008923084 0.009548618 0.01037279 0.01170753 0.0119172 135
2018/01/15 22:34:00 60 941723 559481 781224 905536 610599 775004 900174 647604 821778 913926 698945 870161 859388 736763 885561 678721 781565 904494 726253 760409 909601 3750 1254 5004 101325 21.11 32.4 26 41 0 0 10 10 00000 26 5079 7340 7104 4485 5962 5719 4145 5181 5108 4036 4933 4870 3840 4640 4554 3771 4386 4322 3781 4349 4298 0.007351276 0.008372989 0.00896375 0.009591694 0.01041913 0.01174775 0.01195384 135
2018/01/15 22:35:00 60 941653 555648 778572 905506 607687 773350 900157 645024 820365 913852 696514 868858 859356 734586 884486 678720 779881 903731 726185 758820 908820 3750 1254 5004 101325 21.11 31.6 26 41 0 0 10 10 00000 27 5035 7364 7105 4465 5916 5730 4135 5297 5124 4019 5006 4874 3861 4652 4599 3794 4434 4362 3801 4353 4333 0.007384715 0.008413702 0.009007422 0.00963719 0.01046175 0.01178843 0.01198618 135
2018/01/15 22:36:00 60 941702 551910 776032 905482 604799 771688 900136 642448 818962 913870 694139 867637 859351 732440 883442 678698 778170 902936 726169 757287 908096 3750 1254 5004 101325 21.11 31.7 26 41 0 0 10 10 00000 27 5036 7350 7171 4456 5976 5755 4140 5255 5159 4057 5036 4945 3858 4644 4616 3809 4461 4395 3804 4408 4351 0.007416393 0.008454828 0.009047076 0.009679683 0.0105017 0.01182861 0.01202328 135
2018/01/15 22:37:00 60 941561 548131 773327 905379 601871 769968 900042 639836 817484 913724 691669 866267 859203 730185 882237 678492 776262 901888 725978 755551 907120 3750 1254 5004 101325 21.11 30.1 26 39 0 0 10 10 00000 27 4976 7400 7149 4457 5956 5796 4131 5297 5177 4021 5016 4925 3847 4712 4623 3786 4515 4385 3865 4620 4435 0.007448066 0.008492958 0.009086655 0.00972096 0.01054511 0.01187618 0.0120777 135
2018/01/15 22:38:00 60 941519 544432 770730 905327 598995 768280 900003 637258 816036 913749 689301 865048 859177 728018 881147 678530 774608 901167 725927 753977 906367 3750 1254 5004 101325 21.11 31.4 26 40 0 0 10 10 00000 27 4980 7349 7220 4451 6011 5826 4157 5383 5238 4082 5070 5026 3887 4765 4693 3853 4504 4477 3833 4324 4412 0.007477503 0.008531393 0.009126917 0.009758859 0.01058679 0.01191142 0.0120953 135
2018/01/15 22:39:00 60 941504 540771 768130 905303 596122 766598 899983 634692 814614 913765 686921 863801 859184 725862 880083 678488 772861 900339 725957 752468 905678 3750 1254 5004 101325 21.11 31.3 26 40 0 0 10 10 00000 26 4984 7447 7291 4497 6090 5926 4176 5359 5293 4105 5156 5080 3929 4806 4766 3865 4512 4507 3889 4560 4491 0.007506828 0.008568645 0.00916311 0.009798183 0.01062557 0.01194396 0.0121347 135
2018/01/15 22:40:00 60 941499 537161 765551 905371 593351 765001 900017 632173 813227 913816 684582 862574 859256 723764 879079 678559 771213 899615 726025 750967 905004 3750 1254 5004 101325 21.11 27.7 26 40 0 0 10 10 00000 27 4955 7435 7316 4453 6077 5907 4178 5421 5326 4094 5217 5093 3935 4841 4795 3941 4785 4614 3976 4767 4609 0.007534992 0.008605506 0.009200029 0.009839851 0.01066421 0.01199777 0.0121872 135
2018/01/15 22:41:00 60 941511 533605 762984 905341 590501 763308 899998 629613 811774 913806 682165 861284 859226 721568 877947 678563 769488 898816 726058 749434 904283 3745 1259 5004 101325 21.11 29.4 26 40 0 0 10 10 00000 27 4934 7435 7352 4503 6114 6015 4207 5478 5394 4169 5226 5213 3974 4934 4866 3957 4689 4649 3978 4773 4628 0.007562113 0.008639439 0.009235927 0.009874063 0.01070421 0.01203518 0.01223867 135
2018/01/15 22:42:00 60 941525 530040 760396 905338 587640 761609 899992 627028 810303 913777 679716 859962 859220 719354 876819 678520 767677 897944 726041 747824 903512 3742 1262 5004 101325 21.11 29.4 26 40 0 0 10 10 00000 27 4985 7508 7497 4575 6218 6153 4284 5588 5526 4219 5279 5303 4060 5020 4995 4044 4745 4770 4055 4688 4733 0.007588089 0.008672336 0.009270952 0.009906211 0.01074119 0.01206516 0.01226409 135
2018/01/15 22:43:00 60 941551 526526 757823 905390 584849 759950 900012 624476 808851 913844 677362 858709 859250 717180 875713 678611 766020 897215 726092 746279 902792 3737 1267 5004 101325 21.11 28.3 26 40 0 0 10 10 00000 27 4963 7488 7534 4547 6230 6159 4282 5593 5557 4198 5353 5305 4059 5072 5019 4053 4929 4800 4081 4883 4782 0.007612764 0.008705026 0.009304366 0.009942511 0.01078039 0.01211594 0.01231138 135
2018/01/15 22:44:00 60 941542 523098 755289 905391 582105 758277 900002 621963 807405 913859 674997 857420 859275 715048 874638 678622 764297 896390 726094 744709 902032 3737 1267 5004 101325 21.11 27.4 26 41 0 0 10 10 00000 27 4846 7319 7425 4440 6138 6054 4200 5477 5482 4164 5308 5291 3986 4917 4951 4006 4877 4762 4025 4756 4732 0.00763555 0.008737043 0.009334653 0.009975693 0.01081107 0.01216402 0.01234658 135
2018/01/15 22:45:00 60 941500 519745 752764 905334 579381 756603 899959 619486 805955 913769 672624 856084 859230 712887 873489 678553 762520 895496 726026 743101 901208 3737 1267 5004 101325 21.11 28.2 26 38 0 0 10 10 00000 27 4745 7241 7336 4368 5977 5996 4118 5390 5406 4057 5106 5180 3944 4936 4922 3931 4668 4691 3947 4618 4656 0.007657678 0.008764664 0.009363406 0.01000207 0.0108448 0.0121931 0.01237181 135
2018/01/15 22:46:00 60 941378 516370 750203 905206 576629 754862 899876 616985 804457 913697 670259 854740 859112 710692 872294 678434 760682 894532 725861 741370 900235 3737 1267 5004 101325 21.11 26.2 26 39 0 0 10 10 00000 27 4744 7184 7401 4360 6019 6027 4129 5446 5452 4081 5216 5238 3907 4817 4898 3952 4697 4734 4017 4802 4757 0.007677734 0.008792566 0.009392656 0.01003176 0.01087054 0.01222075 0.01241011 135
2018/01/15 22:47:00 60 941370 513085 747737 905193 573959 753228 899849 614533 803034 913674 667928 853450 859100 708556 871191 678392 758939 893692 725871 739850 899539 3737 1267 5004 101325 21.11 29.2 26 40 0 0 10 10 00000 27 4735 7197 7455 4367 5992 6077 4127 5361 5482 4099 5191 5289 3972 4893 5004 3942 4571 4738 3943 4431 4683 0.007696945 0.008817715 0.009416095 0.01005656 0.01089384 0.01223127 0.01240464 135
2018/01/15 22:48:00 60 941397 509858 745296 905220 571336 751612 899875 612126 801636 913684 665638 852200 859113 706476 870124 678451 757314 892980 725906 738352 898832 3737 1267 5004 101325 21.11 28.6 26 40 0 0 10 10 00000 27 4709 7228 7482 4351 6062 6097 4129 5456 5516 4083 5161 5296 3918 4852 4958 3939 4605 4751 3960 4698 4720 0.007715967 0.00884427 0.009442356 0.01007884 0.01091736 0.0122445 0.01243327 135
2018/01/15 22:49:00 60 941318 506605 742771 905141 568654 749897 899805 609670 800144 913611 663292 850844 859030 704297 868931 678373 755529 892074 725830 736724 897993 3736 1268 5004 101325 21.11 27.6 26 40 0 0 10 10 00000 27 4694 7247 7528 4360 6111 6152 4118 5494 5535 4090 5283 5334 3969 4984 5047 3966 4685 4800 4014 4664 4800 0.007734404 0.008870555 0.009469553 0.01010643 0.01094467 0.0122623 0.01244569 135
2018/01/15 22:50:00 60 941398 503463 740359 905223 566098 748312 899832 607284 798734 913700 661069 849624 859121 702274 867901 678507 753979 891406 725986 735341 897406 3733 1271 5004 101325 21.11 27.9 26 40 0 0 10 10 00000 27 4691 7291 7592 4342 6123 6170 4131 5508 5585 4098 5339 5373 3959 5037 5059 3980 4915 4838 4001 4875 4802 0.007752476 0.008896679 0.009495061 0.01013536 0.01097573 0.01230664 0.01248971 135
2018/01/15 22:51:00 60 941370 500337 737913 905215 563532 746695 899840 604925 797317 913709 658826 848363 859118 700195 866794 678457 752232 890506 725901 733713 896534 3728 1276 5004 101325 21.11 26.3 26 40 0 0 10 10 00000 27 4617 7136 7541 4290 5955 6137 4084 5458 5555 4049 5189 5336 3936 4942 5054 3976 4844 4852 4016 4780 4838 0.007768508 0.008917753 0.009519233 0.0101566 0.01099903 0.01233965 0.01251473 135
2018/01/15 22:52:00 60 941324 497287 735482 905184 561008 745051 899790 602588 795878 913692 656613 847087 859052 698116 865635 678403 750522 889631 725881 732184 895754 3725 1279 5004 101325 21.11 27.0 26 41 0 0 10 10 00000 27 4521 7057 7452 4218 5984 6075 3997 5343 5468 3978 5147 5270 3853 4886 4971 3891 4662 4766 3942 4700 4765 0.007784161 0.008941263 0.009541314 0.01017881 0.01102386 0.01235934 0.01253833 135
2018/01/15 22:53:00 60 941403 494342 733202 905235 558582 743523 899824 600331 794531 913804 654504 845935 859110 696163 864632 678494 748988 888953 725997 730825 895163 3725 1279 5004 101325 21.11 28.1 26 41 0 0 10 10 00000 26 4490 6922 7466 4157 5817 6027 3971 5284 5464 3970 5136 5287 3816 4753 4946 3863 4626 4748 3863 4572 4685 0.00779736 0.008960652 0.009560658 0.01019925 0.01103965 0.01237673 0.0125544 135
2018/01/15 22:54:00 60 941375 491360 730823 905212 556114 741913 899801 598052 793127 913774 652322 844659 859084 694151 863535 678478 747361 888152 725962 729315 894402 3725 1279 5004 101325 21.11 28.8 26 41 0 0 10 10 00000 27 4488 6991 7530 4169 5908 6086 3958 5319 5478 3931 5113 5262 3810 4801 4960 3811 4530 4701 3868 4474 4706 0.007810698 0.008981297 0.009581273 0.01022002 0.0110586 0.01238786 0.01255384 135
2018/01/15 22:55:00 60 941283 488371 728410 905158 553636 740274 899745 595749 791695 913640 650052 843280 859046 692116 862410 678426 745677 887307 725882 727755 893566 3725 1279 5004 101325 21.11 28.6 26 41 0 0 10 10 00000 27 4475 6967 7577 4172 5934 6133 3977 5324 5536 3970 5150 5342 3846 4879 5032 3861 4516 4779 3889 4600 4747 0.007822977 0.009001363 0.009599512 0.0102384 0.01107853 0.01238774 0.01256638 135
2018/01/15 22:56:00 60 941307 485505 726086 905164 551238 738701 899753 593540 790315 913657 647939 842048 859044 690134 861321 678428 744047 886468 725889 726276 892792 3725 1279 5004 101325 21.11 26.5 26 41 0 0 10 10 00000 27 4406 6993 7528 4116 5884 6092 3901 5351 5463 3893 5127 5266 3811 4886 5010 3883 4897 4826 3914 4886 4796 0.00783612 0.009020799 0.009622304 0.01025976 0.01110064 0.01243185 0.01261378 135
2018/01/15 22:57:00 60 941339 482710 723816 905146 548886 737145 899738 591348 788944 913630 645830 840793 859066 688225 860282 678403 742444 885660 725914 724852 892106 3725 1279 5004 101325 21.11 27.2 26 41 0 0 10 10 00000 27 4329 6871 7462 4030 5760 6004 3859 5247 5435 3841 5062 5222 3719 4775 4911 3756 4516 4685 3824 4479 4701 0.0078481 0.009038649 0.009641063 0.01027945 0.01112128 0.01244359 0.0126155 135
2018/01/15 22:58:00 60 941263 479867 721477 905108 546515 735566 899697 589141 787551 913597 643709 839529 859023 686265 859182 678408 740856 884870 725859 723356 891307 3725 1279 5004 101325 21.11 29.0 26 41 0 0 10 10 00000 26 4343 6851 7553 4059 5797 6088 3870 5253 5482 3868 5084 5286 3727 4763 4945 3807 4643 4766 3811 4574 4701 0.007858637 0.009055331 0.009658327 0.01029711 0.01113877 0.01246259 0.01263171 135
2018/01/15 22:59:00 60 941246 477089 719186 905129 544214 734042 899690 586974 786190 913608 641650 838332 859002 684315 858088 678357 739236 884038 725850 721916 890572 3721 1283 5004 101325 21.11 28.7 26 41 0 0 10 10 00000 27 4319 6844 7578 4021 5765 6072 3857 5238 5495 3827 4966 5257 3756 4826 5008 3749 4452 4710 3796 4517 4697 0.007868719 0.009071575 0.009674388 0.01030943 0.01115682 0.01246426 0.01264064 135
2018/01/15 23:00:00 60 941229 474368 716924 905088 541918 732490 899664 584849 784834 913610 639611 837114 858976 682410 857032 678381 737690 883271 725791 720426 889768 3714 1290 5004 101325 21.11 27.0 26 41 0 0 10 10 00000 27 4262 6741 7545 3972 5663 6037 3781 5135 5417 3798 4999 5243 3679 4613 4925 3783 4622 4770 3812 4544 4733 0.007877615 0.00908546 0.009689071 0.01032458 0.01116399 0.01248089 0.01264919 135
2018/01/15 23:01:00 60 941160 471670 714654 904990 539625 730895 899596 582720 783427 913474 637523 835787 858875 680479 855879 678207 735993 882275 725654 718900 888882 3712 1292 5004 101325 21.11 29.4 26 39 0 0 10 10 00000 27 4212 6658 7520 3926 5655 6006 3755 5192 5411 3723 4928 5166 3625 4712 4877 3639 4453 4604 3712 4458 4623 0.007885542 0.009099985 0.009706751 0.0103399 0.01118307 0.0124961 0.01266019 135
2018/01/15 23:02:00 60 941141 469015 712411 904964 537376 729363 899577 580623 782087 913521 635537 834617 858893 678630 854855 678223 734466 881519 725665 717502 888174 3712 1292 5004 101325 21.11 28.3 26 40 0 0 10 10 00000 26 4207 6712 7578 3941 5650 6069 3768 5107 5460 3784 4978 5277 3660 4671 4945 3735 4500 4742 3769 4482 4710 0.007893626 0.009112631 0.009718452 0.01035226 0.01119405 0.01250135 0.01266397 135
2018/01/15 23:03:00 60 941109 466356 710160 904973 535148 727829 899564 578517 780723 913512 633514 833374 858868 676730 853771 678249 732945 880759 725682 716109 887459 3712 1292 5004 101325 21.11 28.9 26 40 0 0 10 10 00000 27 4227 6728 7682 3957 5775 6135 3805 5229 5546 3792 5075 5316 3704 4754 5027 3754 4602 4784 3779 4575 4738 0.007900792 0.009127714 0.009732581 0.01036884 0.01120615 0.01251536 0.01267782 135
2018/01/15 23:04:00 60 941088 463749 707946 904951 532928 726298 899582 576482 779415 913523 631531 832183 858861 674876 852707 678279 731445 880018 725724 714751 886784 3712 1292 5004 101325 21.11 29.1 26 40 0 0 10 10 00000 27 4176 6662 7656 3927 5682 6128 3726 5126 5461 3755 4943 5290 3651 4751 4979 3721 4525 4758 3758 4520 4728 0.007907323 0.009140006 0.00974568 0.01037901 0.01122175 0.01252302 0.01268563 135
2018/01/15 23:05:00 60 941079 461177 705743 904922 530740 724778 899562 574424 778058 913501 629552 830959 858836 673024 851637 678245 729892 879193 725686 713314 885997 3712 1292 5004 101325 21.11 27.6 26 40 0 0 10 10 00000 26 4153 6677 7680 3879 5632 6093 3737 5197 5509 3716 4963 5262 3629 4704 4972 3690 4535 4735 3766 4612 4754 0.007913863 0.009151943 0.009760224 0.01039226 0.01123448 0.01253506 0.01270333 135
2018/01/15 23:06:00 60 941080 458656 703570 904913 528583 723280 899532 572389 776710 913508 627606 829757 858808 671183 850560 678244 728367 878392 725680 711923 885259 3712 1292 5004 101325 21.11 28.5 26 40 0 0 10 10 00000 27 4101 6629 7651 3860 5621 6104 3696 5137 5480 3703 4988 5270 3613 4728 4973 3716 4649 4788 3735 4555 4731 0.007920103 0.009163206 0.009773292 0.01040663 0.0112492 0.01255549 0.01271652 135
2018/01/15 23:07:00 60 941093 456180 701433 904921 526466 721806 899562 570429 775428 913587 625732 828632 858871 669435 849582 678250 726883 877625 725695 710579 884566 3712 1292 5004 101325 21.11 29.8 26 40 0 0 10 10 00000 27 4059 6567 7639 3821 5593 6083 3641 5091 5430 3671 4947 5252 3579 4693 4949 3642 4508 4709 3671 4437 4664 0.007925648 0.009174302 0.009786556 0.01041974 0.01126323 0.01256798 0.01272256 135
2018/01/15 23:08:00 60 941147 453758 699348 904976 524403 720380 899561 568456 774120 913607 623828 827475 858858 667648 848558 678311 725463 876927 725747 709262 883907 3711 1293 5004 101325 21.11 28.1 26 41 0 0 10 10 00000 27 4026 6516 7641 3789 5560 6071 3643 5092 5463 3663 4861 5266 3549 4564 4928 3638 4520 4721 3703 4506 4721 0.007930513 0.009184856 0.009798662 0.01042723 0.01126896 0.01258113 0.01273131 135
2018/01/15 23:09:00 60 941111 451328 697213 904960 522324 718897 899528 566489 772804 913609 621947 826291 858863 665883 847522 678290 723966 876142 725741 707909 883183 3703 1301 5004 101325 21.11 29.1 26 41 0 0 10 10 00000 26 3997 6443 7652 3767 5539 6074 3615 4994 5450 3614 4881 5222 3550 4675 4953 3626 4386 4721 3662 4447 4684 0.007934324 0.009194829 0.009807033 0.01043869 0.01128193 0.01257838 0.01273735 135
2018/01/15 23:10:00 60 941086 448919 695088 904921 520248 717405 899502 564527 771472 913540 620023 825039 858867 664126 846501 678259 722484 875344 725702 706525 882422 3699 1305 5004 101325 21.11 28.9 26 41 0 0 10 10 00000 26 3997 6438 7717 3756 5498 6096 3630 5073 5505 3619 4889 5256 3545 4594 4968 3575 4377 4669 3670 4418 4708 0.007937469 0.009203289 0.009817136 0.01044929 0.01128819 0.01258114 0.01273709 135
